Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-17 09:30:00+08:00,41.25,41.5,41.04999923706055,41.04999923706055,0,0,0
2020-12-17 09:31:00+08:00,41.150001525878906,41.20000076293945,41.0,41.099998474121094,206600,0,0
2020-12-17 09:32:00+08:00,41.0,41.099998474121094,40.95000076293945,41.099998474121094,54800,0,0
2020-12-17 09:33:00+08:00,41.04999923706055,41.099998474121094,41.0,41.0,70400,0,0
2020-12-17 09:34:00+08:00,41.0,41.04999923706055,41.0,41.0,10707,0,0
2020-12-17 09:35:00+08:00,41.04999923706055,41.150001525878906,41.04999923706055,41.099998474121094,50400,0,0
2020-12-17 09:36:00+08:00,41.04999923706055,41.150001525878906,41.04999923706055,41.04999923706055,36417,0,0
2020-12-17 09:37:00+08:00,41.150001525878906,41.150001525878906,41.0,41.099998474121094,196800,0,0
2020-12-17 09:38:00+08:00,41.099998474121094,41.099998474121094,41.099998474121094,41.099998474121094,6800,0,0
2020-12-17 09:39:00+08:00,41.099998474121094,41.099998474121094,41.0,41.04999923706055,112000,0,0
2020-12-17 09:40:00+08:00,41.0,41.099998474121094,41.0,41.04999923706055,10800,0,0
2020-12-17 09:41:00+08:00,41.04999923706055,41.099998474121094,41.0,41.099998474121094,40801,0,0
2020-12-17 09:42:00+08:00,41.04999923706055,41.099998474121094,41.04999923706055,41.04999923706055,29600,0,0
2020-12-17 09:43:00+08:00,41.04999923706055,41.099998474121094,41.04999923706055,41.099998474121094,20474,0,0
2020-12-17 09:44:00+08:00,41.04999923706055,41.04999923706055,41.04999923706055,41.04999923706055,13200,0,0
2020-12-17 09:45:00+08:00,41.0,41.099998474121094,41.0,41.04999923706055,15600,0,0
2020-12-17 09:46:00+08:00,41.0,41.04999923706055,41.0,41.0,1600,0,0
2020-12-17 09:47:00+08:00,41.04999923706055,41.04999923706055,41.0,41.0,175200,0,0
2020-12-17 09:48:00+08:00,41.0,41.04999923706055,41.0,41.0,169600,0,0
