Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-12-11 09:30:00+08:00,42.349998474121094,42.54999923706055,42.29999923706055,42.54999923706055,0,0,0
2020-12-11 09:31:00+08:00,42.5,42.599998474121094,42.45000076293945,42.54999923706055,316800,0,0
2020-12-11 09:32:00+08:00,42.54999923706055,42.650001525878906,42.5,42.54999923706055,380019,0,0
2020-12-11 09:33:00+08:00,42.54999923706055,42.599998474121094,42.5,42.54999923706055,298043,0,0
2020-12-11 09:34:00+08:00,42.54999923706055,42.599998474121094,42.54999923706055,42.599998474121094,236201,0,0
2020-12-11 09:35:00+08:00,42.599998474121094,42.650001525878906,42.54999923706055,42.650001525878906,268795,0,0
2020-12-11 09:36:00+08:00,42.650001525878906,42.70000076293945,42.599998474121094,42.70000076293945,193236,0,0
2020-12-11 09:37:00+08:00,42.70000076293945,42.70000076293945,42.650001525878906,42.70000076293945,264000,0,0
2020-12-11 09:38:00+08:00,42.70000076293945,42.75,42.70000076293945,42.70000076293945,136000,0,0
2020-12-11 09:39:00+08:00,42.75,42.75,42.70000076293945,42.75,362400,0,0
2020-12-11 09:40:00+08:00,42.75,42.75,42.650001525878906,42.75,182800,0,0
2020-12-11 09:41:00+08:00,42.70000076293945,42.79999923706055,42.70000076293945,42.75,174400,0,0
2020-12-11 09:42:00+08:00,42.75,42.79999923706055,42.70000076293945,42.75,109200,0,0
2020-12-11 09:43:00+08:00,42.75,42.79999923706055,42.70000076293945,42.75,94266,0,0
2020-12-11 09:44:00+08:00,42.79999923706055,42.79999923706055,42.70000076293945,42.75,88800,0,0
2020-12-11 09:45:00+08:00,42.75,42.75,42.70000076293945,42.75,280400,0,0
2020-12-11 09:46:00+08:00,42.75,42.75,42.70000076293945,42.70000076293945,69602,0,0
2020-12-11 09:47:00+08:00,42.70000076293945,42.75,42.650001525878906,42.70000076293945,184000,0,0
2020-12-11 09:48:00+08:00,42.70000076293945,42.70000076293945,42.5,42.54999923706055,378240,0,0
2020-12-11 09:49:00+08:00,42.54999923706055,42.599998474121094,42.5,42.599998474121094,63963,0,0
2020-12-11 09:50:00+08:00,42.54999923706055,42.599998474121094,42.54999923706055,42.599998474121094,81601,0,0
2020-12-11 09:51:00+08:00,42.599998474121094,42.650001525878906,42.599998474121094,42.650001525878906,74851,0,0
2020-12-11 09:52:00+08:00,42.599998474121094,42.650001525878906,42.54999923706055,42.650001525878906,116400,0,0
2020-12-11 09:53:00+08:00,42.599998474121094,42.599998474121094,42.45000076293945,42.5,621048,0,0
2020-12-11 09:54:00+08:00,42.5,42.5,42.349998474121094,42.400001525878906,116000,0,0
2020-12-11 09:55:00+08:00,42.400001525878906,42.45000076293945,42.349998474121094,42.400001525878906,70849,0,0
2020-12-11 09:56:00+08:00,42.400001525878906,42.45000076293945,42.349998474121094,42.400001525878906,52400,0,0
2020-12-11 09:57:00+08:00,42.349998474121094,42.400001525878906,42.349998474121094,42.400001525878906,65209,0,0
2020-12-11 09:58:00+08:00,42.349998474121094,42.45000076293945,42.349998474121094,42.45000076293945,73200,0,0
2020-12-11 09:59:00+08:00,42.400001525878906,42.45000076293945,42.400001525878906,42.400001525878906,35600,0,0
2020-12-11 10:00:00+08:00,42.400001525878906,42.45000076293945,42.400001525878906,42.45000076293945,72001,0,0
2020-12-11 10:01:00+08:00,42.45000076293945,42.45000076293945,42.400001525878906,42.45000076293945,140457,0,0
2020-12-11 10:02:00+08:00,42.45000076293945,42.54999923706055,42.45000076293945,42.54999923706055,147293,0,0
2020-12-11 10:03:00+08:00,42.54999923706055,42.599998474121094,42.54999923706055,42.599998474121094,253677,0,0
2020-12-11 10:04:00+08:00,42.599998474121094,42.599998474121094,42.5,42.599998474121094,105600,0,0
2020-12-11 10:05:00+08:00,42.5,42.599998474121094,42.5,42.54999923706055,260451,0,0
2020-12-11 10:06:00+08:00,42.599998474121094,42.599998474121094,42.5,42.54999923706055,54400,0,0
2020-12-11 10:07:00+08:00,42.5,42.54999923706055,42.45000076293945,42.45000076293945,191539,0,0
2020-12-11 10:08:00+08:00,42.45000076293945,42.5,42.45000076293945,42.5,44927,0,0
2020-12-11 10:09:00+08:00,42.54999923706055,42.54999923706055,42.5,42.54999923706055,32886,0,0
2020-12-11 10:10:00+08:00,42.54999923706055,42.54999923706055,42.5,42.5,90000,0,0
2020-12-11 10:11:00+08:00,42.5,42.54999923706055,42.5,42.5,44493,0,0
2020-12-11 10:12:00+08:00,42.5,42.54999923706055,42.45000076293945,42.45000076293945,94400,0,0
2020-12-11 10:13:00+08:00,42.45000076293945,42.5,42.45000076293945,42.5,22801,0,0
2020-12-11 10:14:00+08:00,42.5,42.5,42.45000076293945,42.5,33667,0,0
2020-12-11 10:15:00+08:00,42.45000076293945,42.5,42.45000076293945,42.5,16000,0,0
2020-12-11 10:16:00+08:00,42.5,42.5,42.45000076293945,42.5,38400,0,0
2020-12-11 10:17:00+08:00,42.5,42.5,42.45000076293945,42.5,31604,0,0
2020-12-11 10:18:00+08:00,42.45000076293945,42.5,42.400001525878906,42.45000076293945,87533,0,0
2020-12-11 10:19:00+08:00,42.45000076293945,42.45000076293945,42.349998474121094,42.400001525878906,116800,0,0
2020-12-11 10:20:00+08:00,42.400001525878906,42.400001525878906,42.349998474121094,42.400001525878906,48224,0,0
2020-12-11 10:21:00+08:00,42.400001525878906,42.400001525878906,42.349998474121094,42.349998474121094,71314,0,0
2020-12-11 10:22:00+08:00,42.400001525878906,42.400001525878906,42.29999923706055,42.400001525878906,313600,0,0
2020-12-11 10:23:00+08:00,42.349998474121094,42.400001525878906,42.349998474121094,42.349998474121094,34000,0,0
2020-12-11 10:24:00+08:00,42.400001525878906,42.400001525878906,42.349998474121094,42.400001525878906,19600,0,0
2020-12-11 10:25:00+08:00,42.349998474121094,42.400001525878906,42.349998474121094,42.400001525878906,26400,0,0
2020-12-11 10:26:00+08:00,42.400001525878906,42.400001525878906,42.349998474121094,42.349998474121094,39916,0,0
2020-12-11 10:27:00+08:00,42.29999923706055,42.400001525878906,42.29999923706055,42.29999923706055,40800,0,0
2020-12-11 10:28:00+08:00,42.349998474121094,42.349998474121094,42.29999923706055,42.29999923706055,20982,0,0
2020-12-11 10:29:00+08:00,42.29999923706055,42.349998474121094,42.20000076293945,42.25,553200,0,0
2020-12-11 10:30:00+08:00,42.20000076293945,42.25,42.099998474121094,42.20000076293945,214000,0,0
2020-12-11 10:31:00+08:00,42.150001525878906,42.20000076293945,42.099998474121094,42.20000076293945,64801,0,0
